project,repo_name,month,outcome,author_association,author_pseud,size_lines,files_touched,review_count,hours_to_first_review,hours_to_merge
pytorch,FBGEMM,2024-11-01,closed,NONE,a644ac45f,305,1,0,,
pytorch,FBGEMM,2024-11-01,closed,CONTRIBUTOR,acde10e71,2,1,0,,
pytorch,FBGEMM,2024-11-01,closed,CONTRIBUTOR,ad89c6e6c,16,2,0,,
pytorch,FBGEMM,2024-11-01,closed,CONTRIBUTOR,a0515557b,1,1,0,,
pytorch,FBGEMM,2024-11-01,closed,CONTRIBUTOR,ad89c6e6c,26,3,0,,
pytorch,FBGEMM,2024-11-01,closed,CONTRIBUTOR,a1b182841,23,3,1,0,
pytorch,FBGEMM,2024-11-01,closed,CONTRIBUTOR,a24a774ff,81,2,0,,
pytorch,FBGEMM,2024-11-01,closed,CONTRIBUTOR,ad89c6e6c,1685,16,0,,
pytorch,FBGEMM,2024-11-01,closed,CONTRIBUTOR,af188d2fd,6,1,0,,
pytorch,FBGEMM,2024-11-01,closed,CONTRIBUTOR,a59c8a8f5,248,5,0,,
pytorch,FBGEMM,2024-11-01,closed,NONE,a3c632659,19,2,0,,
pytorch,FBGEMM,2024-11-01,closed,CONTRIBUTOR,a8bcb8cff,876,6,0,,
pytorch,FBGEMM,2024-12-01,closed,CONTRIBUTOR,a0205f867,542,5,0,,
pytorch,FBGEMM,2024-12-01,closed,CONTRIBUTOR,ad89c6e6c,25,2,0,,
pytorch,FBGEMM,2024-12-01,closed,CONTRIBUTOR,ac09922de,5534,67,0,,
pytorch,FBGEMM,2024-12-01,closed,CONTRIBUTOR,ad89c6e6c,67,1,0,,
pytorch,FBGEMM,2024-12-01,closed,CONTRIBUTOR,a0205f867,44,4,0,,
pytorch,FBGEMM,2024-12-01,closed,CONTRIBUTOR,ac09922de,7,2,0,,
pytorch,FBGEMM,2024-12-01,closed,CONTRIBUTOR,ac09922de,6,1,0,,
pytorch,FBGEMM,2024-12-01,closed,CONTRIBUTOR,ad89c6e6c,71,5,0,,
pytorch,FBGEMM,2024-12-01,closed,CONTRIBUTOR,ad89c6e6c,57,16,0,,
pytorch,FBGEMM,2024-12-01,open,NONE,aef2978ff,615,5,0,,
pytorch,FBGEMM,2024-12-01,closed,CONTRIBUTOR,ad89c6e6c,33,7,0,,
pytorch,FBGEMM,2025-01-01,closed,CONTRIBUTOR,ac09922de,107,9,0,,
pytorch,FBGEMM,2025-01-01,closed,CONTRIBUTOR,ad89c6e6c,18,2,0,,
pytorch,FBGEMM,2025-01-01,closed,CONTRIBUTOR,ad89c6e6c,321,5,0,,
pytorch,FBGEMM,2025-01-01,closed,CONTRIBUTOR,ad89c6e6c,15,2,0,,
pytorch,FBGEMM,2025-01-01,closed,MEMBER,a3d55ec1a,333,4,0,,
pytorch,FBGEMM,2025-01-01,closed,MEMBER,a3d55ec1a,333,4,0,,
pytorch,FBGEMM,2025-01-01,closed,CONTRIBUTOR,a296ea91a,0,0,0,,
pytorch,FBGEMM,2025-01-01,closed,CONTRIBUTOR,a8d692e4e,28,3,0,,
pytorch,FBGEMM,2025-01-01,closed,CONTRIBUTOR,ac09922de,7,2,2,0,
pytorch,FBGEMM,2025-02-01,closed,CONTRIBUTOR,ad89c6e6c,115,7,0,,
pytorch,FBGEMM,2025-02-01,closed,CONTRIBUTOR,a59c8a8f5,33,3,0,,
pytorch,FBGEMM,2025-02-01,closed,CONTRIBUTOR,a24a774ff,315,3,0,,
pytorch,FBGEMM,2025-02-01,closed,CONTRIBUTOR,ad89c6e6c,0,1,0,,
pytorch,FBGEMM,2025-02-01,closed,MEMBER,ae6dfc4fb,13,4,0,,
pytorch,FBGEMM,2025-02-01,closed,CONTRIBUTOR,a071ec64a,2,1,0,,
pytorch,FBGEMM,2025-02-01,open,CONTRIBUTOR,a06822a45,10395,91,0,,
pytorch,FBGEMM,2025-02-01,closed,MEMBER,aaa1fb303,81,1,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,ac09922de,47,9,1,4,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,a8bcb8cff,212,5,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,ad89c6e6c,40,6,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,a33595394,52,1,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,ad89c6e6c,8,1,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,a8bcb8cff,4,2,0,,
pytorch,FBGEMM,2025-03-01,open,CONTRIBUTOR,ac09922de,860,74,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,ad89c6e6c,326,10,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,a296ea91a,12,4,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,a57a410f6,13,1,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,a3ab33a99,327,6,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,aad855e3e,25,1,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,a5cb2c494,67,3,0,,
pytorch,FBGEMM,2025-03-01,open,CONTRIBUTOR,a06822a45,128,6,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,ad89c6e6c,478,6,0,,
pytorch,FBGEMM,2025-03-01,open,CONTRIBUTOR,acde10e71,17,3,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,a57a410f6,94,2,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,ad89c6e6c,18,2,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,ad89c6e6c,32,1,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,aa1c13507,135,2,0,,
pytorch,FBGEMM,2025-03-01,closed,CONTRIBUTOR,ad89c6e6c,164,7,2,181,
pytorch,FBGEMM,2025-04-01,open,CONTRIBUTOR,a2180eb9f,309,4,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,ad89c6e6c,4,1,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,ac09922de,1513,15,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,ad89c6e6c,10,1,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,a071ec64a,589,8,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,a0f81004a,86,3,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,a09d0424b,36,1,0,,
pytorch,FBGEMM,2025-04-01,closed,MEMBER,aaa1fb303,396,4,0,,
pytorch,FBGEMM,2025-04-01,closed,MEMBER,aaa1fb303,356,6,0,,
pytorch,FBGEMM,2025-04-01,closed,NONE,a5fb74608,110,1,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,ad89c6e6c,320,8,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,a89dca5ef,1229,3,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,ad89c6e6c,257,4,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,a8531640c,13,2,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,ac09922de,41,3,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,a2180eb9f,14,1,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,ad89c6e6c,24,2,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,a05ac052c,416,2,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,ad89c6e6c,8,4,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,a04b4bf57,320,8,0,,
pytorch,FBGEMM,2025-04-01,closed,CONTRIBUTOR,a781871ce,49,2,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,afe3bbf1c,1296,3,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,ac0bd2728,28,2,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,acffb9732,3,1,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,ad89c6e6c,88,2,0,,
pytorch,FBGEMM,2025-05-01,open,CONTRIBUTOR,ac09922de,6,1,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,acffb9732,178,3,0,,
pytorch,FBGEMM,2025-05-01,closed,MEMBER,a3d55ec1a,480,2,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,af991746b,6,2,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,a8531640c,389,9,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,a071ec64a,1,1,0,,
pytorch,FBGEMM,2025-05-01,open,CONTRIBUTOR,ac09922de,14,2,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,ad9fef04d,17,1,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,a09d0424b,471,13,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,ad89c6e6c,122,1,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,a071ec64a,7,1,0,,
pytorch,FBGEMM,2025-05-01,closed,MEMBER,aaa1fb303,175,2,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,a150f0d57,67,1,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,a1b407537,14,1,0,,
pytorch,FBGEMM,2025-05-01,closed,MEMBER,a3d55ec1a,4565,54,0,,
pytorch,FBGEMM,2025-05-01,closed,NONE,ad6cc86d7,14816,41,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,aba8b1063,2298,13,19,141,
pytorch,FBGEMM,2025-05-01,closed,MEMBER,a3d55ec1a,4565,54,0,,
pytorch,FBGEMM,2025-05-01,closed,MEMBER,a3d55ec1a,5195,56,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,af991746b,104,1,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,affa1f180,10,2,0,,
pytorch,FBGEMM,2025-05-01,closed,CONTRIBUTOR,acffb9732,28,4,0,,
pytorch,FBGEMM,2025-05-01,closed,NONE,acd1a7e73,829,8,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,ac09922de,3913,92,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,ac09922de,7697,164,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,a59c8a8f5,10,1,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,ad89c6e6c,62,5,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,a1febba14,2,1,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,a071ec64a,38,1,0,,
pytorch,FBGEMM,2025-06-01,open,CONTRIBUTOR,a6a1c80bc,3494,7,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,a8b3ec5e6,17,1,7,1,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,ad89c6e6c,274,8,0,,
pytorch,FBGEMM,2025-06-01,open,CONTRIBUTOR,afcd40cb9,31,3,1,15,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,ad89c6e6c,17,1,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,ad89c6e6c,24,2,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,ad9fef04d,844,6,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,ad89c6e6c,161,10,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,a8531640c,103,2,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,ad89c6e6c,13,2,0,,
pytorch,FBGEMM,2025-06-01,closed,MEMBER,a3d55ec1a,1455,46,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,ad89c6e6c,101,3,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,adf57be09,147,2,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,acffb9732,37,3,0,,
pytorch,FBGEMM,2025-06-01,open,NONE,a4ee71454,775,7,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,afe3bbf1c,2,1,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,ad89c6e6c,37,1,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,a38bf8442,97,1,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,ad89c6e6c,3,2,0,,
pytorch,FBGEMM,2025-06-01,closed,CONTRIBUTOR,ad89c6e6c,6,4,0,,
pytorch,FBGEMM,2025-07-01,open,CONTRIBUTOR,a2423b993,13,1,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,aeac7bc7f,242,29,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,ad89c6e6c,47,1,0,,
pytorch,FBGEMM,2025-07-01,closed,NONE,a465d9863,246,2,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,a16e632ad,27,1,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,ad89c6e6c,44,1,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,ad89c6e6c,44,1,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,aeac7bc7f,564,75,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,ad89c6e6c,52,1,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,a071ec64a,867,13,0,,
pytorch,FBGEMM,2025-07-01,open,CONTRIBUTOR,ac09922de,134,5,0,,
pytorch,FBGEMM,2025-07-01,open,CONTRIBUTOR,a2180eb9f,4,4,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,ad9fef04d,6,1,0,,
pytorch,FBGEMM,2025-07-01,open,NONE,acd1a7e73,45,2,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,ad89c6e6c,225,1,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,ad89c6e6c,60,2,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,ad89c6e6c,6,1,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,ac5487cf6,213,9,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,ac5487cf6,11,1,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,ac5487cf6,47,2,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,a2f64faf6,24,3,0,,
pytorch,FBGEMM,2025-07-01,closed,CONTRIBUTOR,aeac7bc7f,12,1,0,,
pytorch,FBGEMM,2025-08-01,open,NONE,a4ee71454,4,1,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,a381691b3,51,2,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,afe3bbf1c,149,2,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,ad89c6e6c,175,1,0,,
pytorch,FBGEMM,2025-08-01,closed,MEMBER,a3d55ec1a,59,1,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,ad89c6e6c,177,7,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,ad89c6e6c,240,21,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,aeac7bc7f,16,1,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,ad89c6e6c,20,2,0,,
pytorch,FBGEMM,2025-08-01,open,NONE,a0bb1179e,18,2,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,ad89c6e6c,24,6,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,ad89c6e6c,2,1,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,ad89c6e6c,147,3,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,ac5487cf6,1507,16,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,ad89c6e6c,442,1,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,ad89c6e6c,206,1,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,aeac7bc7f,21,3,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,ad89c6e6c,95,1,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,ac5487cf6,786,5,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,ad89c6e6c,20,1,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,aca4fc457,941,5,0,,
pytorch,FBGEMM,2025-08-01,closed,CONTRIBUTOR,a2180eb9f,195,7,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,af188d2fd,24,2,0,,
pytorch,FBGEMM,2025-09-01,closed,NONE,ad6cc86d7,359,1,0,,
pytorch,FBGEMM,2025-09-01,closed,NONE,ad6cc86d7,17,1,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,ad89c6e6c,118,2,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,a296ea91a,5,2,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,ac5487cf6,250,8,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,a3968169f,250,5,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,ad89c6e6c,71,5,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,ad9fef04d,108,6,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,ad89c6e6c,6,2,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,a1baf7467,61,3,0,,
pytorch,FBGEMM,2025-09-01,open,CONTRIBUTOR,aeac7bc7f,595,15,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,ad89c6e6c,91,1,0,,
pytorch,FBGEMM,2025-09-01,open,CONTRIBUTOR,a4c34f04c,216,4,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,ad89c6e6c,202,1,0,,
pytorch,FBGEMM,2025-09-01,closed,NONE,a186a2374,81,5,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,a89dca5ef,2,1,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,af188d2fd,17,3,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,aeac7bc7f,1897,144,0,,
pytorch,FBGEMM,2025-09-01,closed,CONTRIBUTOR,ad89c6e6c,36,8,0,,
pytorch,FBGEMM,2025-09-01,closed,NONE,adc1aa5d0,2,1,0,,
pytorch,FBGEMM,2025-09-01,closed,NONE,a32199e81,1,1,0,,
pytorch,FBGEMM,2025-10-01,closed,NONE,a2a0d4346,122,2,4,2,
pytorch,FBGEMM,2025-10-01,closed,CONTRIBUTOR,ad89c6e6c,1,1,0,,
pytorch,FBGEMM,2025-10-01,closed,CONTRIBUTOR,ad89c6e6c,156,2,0,,
pytorch,FBGEMM,2025-10-01,closed,NONE,ae2d5cb69,297,2,0,,
pytorch,FBGEMM,2025-10-01,closed,CONTRIBUTOR,a671f7a9b,638,9,0,,
pytorch,FBGEMM,2025-10-01,closed,NONE,a4f635452,209,1,0,,
pytorch,FBGEMM,2025-10-01,closed,CONTRIBUTOR,ad9fef04d,29,2,0,,
pytorch,FBGEMM,2025-10-01,closed,NONE,a4f635452,186,1,0,,
pytorch,FBGEMM,2025-10-01,closed,CONTRIBUTOR,aca4fc457,479,2,0,,
pytorch,FBGEMM,2025-10-01,closed,CONTRIBUTOR,a06822a45,876,11,0,,
pytorch,FBGEMM,2025-10-01,open,CONTRIBUTOR,aca4fc457,67,2,0,,
pytorch,FBGEMM,2025-10-01,closed,NONE,ae69ef8f1,4,1,0,,
pytorch,FBGEMM,2025-10-01,closed,NONE,ae7f1f936,6,1,0,,
pytorch,FBGEMM,2025-10-01,open,CONTRIBUTOR,af8ae3c4f,417,5,0,,
pytorch,FBGEMM,2025-11-01,closed,CONTRIBUTOR,aca4fc457,82,1,0,,
pytorch,FBGEMM,2025-11-01,closed,CONTRIBUTOR,ad89c6e6c,83,6,0,,
pytorch,FBGEMM,2025-11-01,closed,CONTRIBUTOR,a1baf7467,45,2,0,,
pytorch,FBGEMM,2025-11-01,closed,CONTRIBUTOR,a296ea91a,35,1,3,171,
pytorch,FBGEMM,2025-11-01,closed,CONTRIBUTOR,af188d2fd,200,9,0,,
pytorch,FBGEMM,2025-11-01,closed,CONTRIBUTOR,a24adf720,164,2,0,,
pytorch,FBGEMM,2025-11-01,closed,CONTRIBUTOR,a8bcb8cff,16,1,0,,
pytorch,FBGEMM,2025-11-01,closed,CONTRIBUTOR,a8531640c,7,1,0,,
pytorch,FBGEMM,2025-12-01,open,CONTRIBUTOR,a8bcb8cff,747,6,0,,
pytorch,FBGEMM,2025-12-01,closed,CONTRIBUTOR,ad89c6e6c,14,2,0,,
pytorch,FBGEMM,2025-12-01,closed,CONTRIBUTOR,aae8ec283,177,2,0,,
pytorch,FBGEMM,2025-12-01,closed,NONE,aa315181a,423,8,0,,
pytorch,FBGEMM,2025-12-01,open,NONE,acd1a7e73,10,2,0,,
pytorch,FBGEMM,2025-12-01,closed,NONE,acd1a7e73,204,7,0,,
pytorch,FBGEMM,2025-12-01,closed,CONTRIBUTOR,af188d2fd,2,1,0,,
pytorch,FBGEMM,2025-12-01,closed,CONTRIBUTOR,af188d2fd,119,1,0,,
pytorch,FBGEMM,2025-12-01,closed,CONTRIBUTOR,ad89c6e6c,145,4,0,,
pytorch,FBGEMM,2025-12-01,closed,CONTRIBUTOR,aeac7bc7f,4,1,0,,
pytorch,FBGEMM,2025-12-01,closed,CONTRIBUTOR,af991746b,13,1,0,,
pytorch,FBGEMM,2025-12-01,closed,CONTRIBUTOR,a04b4bf57,299,5,0,,
pytorch,FBGEMM,2025-12-01,closed,CONTRIBUTOR,ad89c6e6c,148,5,0,,
pytorch,FBGEMM,2025-12-01,closed,CONTRIBUTOR,aeac7bc7f,46,4,0,,
pytorch,FBGEMM,2025-12-01,closed,CONTRIBUTOR,ad89c6e6c,399,22,0,,
pytorch,FBGEMM,2026-01-01,closed,CONTRIBUTOR,aeac7bc7f,582,34,0,,
pytorch,FBGEMM,2026-01-01,closed,CONTRIBUTOR,ad89c6e6c,256,6,0,,
pytorch,FBGEMM,2026-01-01,closed,CONTRIBUTOR,aab52350d,14,1,0,,
pytorch,FBGEMM,2026-01-01,closed,CONTRIBUTOR,ad89c6e6c,7,1,0,,
pytorch,FBGEMM,2026-01-01,closed,CONTRIBUTOR,ad89c6e6c,85,6,0,,
pytorch,FBGEMM,2026-01-01,closed,NONE,a4f635452,72,1,0,,
pytorch,FBGEMM,2026-01-01,closed,CONTRIBUTOR,aeac7bc7f,34,4,0,,
pytorch,FBGEMM,2026-01-01,closed,NONE,ae2d5cb69,6,1,0,,
pytorch,FBGEMM,2026-01-01,closed,CONTRIBUTOR,aeac7bc7f,122,7,0,,
pytorch,FBGEMM,2026-02-01,closed,CONTRIBUTOR,aeac7bc7f,412,33,0,,
pytorch,FBGEMM,2026-02-01,closed,CONTRIBUTOR,ad89c6e6c,13792,43,0,,
pytorch,FBGEMM,2026-02-01,closed,CONTRIBUTOR,ad89c6e6c,4,2,0,,
pytorch,FBGEMM,2026-02-01,closed,MEMBER,a3d55ec1a,135,2,0,,
pytorch,FBGEMM,2026-02-01,closed,CONTRIBUTOR,ad89c6e6c,16,4,0,,
pytorch,FBGEMM,2026-02-01,closed,CONTRIBUTOR,a8531640c,11,1,0,,
pytorch,FBGEMM,2026-02-01,closed,CONTRIBUTOR,ad89c6e6c,3040,87,0,,
pytorch,FBGEMM,2026-03-01,closed,CONTRIBUTOR,ad89c6e6c,29,1,0,,
pytorch,FBGEMM,2026-03-01,closed,CONTRIBUTOR,a9ab60532,218,2,0,,
pytorch,FBGEMM,2026-03-01,closed,CONTRIBUTOR,acffb9732,46,4,0,,
pytorch,FBGEMM,2026-03-01,open,NONE,aee68a020,512,4,0,,
pytorch,FBGEMM,2026-03-01,closed,CONTRIBUTOR,a492f8db4,426,7,0,,
pytorch,FBGEMM,2026-03-01,closed,CONTRIBUTOR,ac5487cf6,1403,17,0,,
pytorch,FBGEMM,2026-03-01,closed,CONTRIBUTOR,a2423b993,340,1,0,,
pytorch,FBGEMM,2026-03-01,closed,CONTRIBUTOR,acffb9732,572,71,0,,
pytorch,FBGEMM,2026-03-01,closed,CONTRIBUTOR,ad89c6e6c,13,2,0,,
pytorch,FBGEMM,2026-03-01,closed,CONTRIBUTOR,ac5487cf6,548,8,0,,
pytorch,FBGEMM,2026-03-01,closed,CONTRIBUTOR,ad89c6e6c,19,1,0,,
pytorch,FBGEMM,2026-03-01,open,CONTRIBUTOR,ad89c6e6c,34,1,0,,
pytorch,FBGEMM,2026-03-01,closed,CONTRIBUTOR,abfdf0bef,87,3,0,,
pytorch,FBGEMM,2026-03-01,closed,CONTRIBUTOR,ad89c6e6c,118,1,0,,
pytorch,FBGEMM,2026-03-01,open,CONTRIBUTOR,ad89c6e6c,54,2,0,,
pytorch,FBGEMM,2026-04-01,open,CONTRIBUTOR,ad89c6e6c,28,1,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,a786601c8,687,2,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,aeac7bc7f,36,3,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,ad89c6e6c,136,1,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,aeac7bc7f,29,1,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,aeac7bc7f,178,18,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,aeac7bc7f,72,2,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,ac8fee512,23,1,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,ac8fee512,23,1,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,a8531640c,5,2,0,,
pytorch,FBGEMM,2026-04-01,closed,NONE,aa315181a,264,3,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,ad89c6e6c,19,2,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,ad89c6e6c,24,1,0,,
pytorch,FBGEMM,2026-04-01,closed,NONE,af2f5786e,30,1,1,337,
pytorch,FBGEMM,2026-04-01,closed,NONE,aa315181a,10,1,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,ad89c6e6c,518,1,0,,
pytorch,FBGEMM,2026-04-01,open,CONTRIBUTOR,ac5487cf6,27,1,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,a786601c8,37,2,0,,
pytorch,FBGEMM,2026-04-01,open,NONE,aba40b084,75,3,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,a786601c8,74,2,0,,
pytorch,FBGEMM,2026-04-01,closed,CONTRIBUTOR,acffb9732,1059,6,0,,
pytorch,FBGEMM,2026-05-01,closed,NONE,ab5a340ce,2312,5,0,,
